2024-11-27 03:06:47 - FewShotSeg - INFO - Epoch: 0
2024-11-27 03:06:47 - FewShotSeg - INFO - Epoch: 0, Iteration: 0, Training Loss: 0.6408, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:22 - FewShotSeg - INFO - Epoch: 0, Iteration: 349, Training Loss: 0.0033, Mean IoU: 0.4961, Mean Accuracy: 0.9923
2024-11-27 03:08:22 - FewShotSeg - INFO - Epoch: 0, Iteration: 350, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:23 - FewShotSeg - INFO - Epoch: 0, Iteration: 351, Training Loss: 0.0001, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:23 - FewShotSeg - INFO - Epoch: 0, Iteration: 352, Training Loss: 0.0069, Mean IoU: 0.4963, Mean Accuracy: 0.9926
2024-11-27 03:08:23 - FewShotSeg - INFO - Epoch: 0, Iteration: 353, Training Loss: 0.0100, Mean IoU: 0.4926, Mean Accuracy: 0.9851
2024-11-27 03:08:24 - FewShotSeg - INFO - Epoch: 0, Iteration: 354, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:24 - FewShotSeg - INFO - Epoch: 0, Iteration: 355, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:24 - FewShotSeg - INFO - Epoch: 0, Iteration: 356, Training Loss: 0.0060, Mean IoU: 0.4890, Mean Accuracy: 0.9780
2024-11-27 03:08:24 - FewShotSeg - INFO - Epoch: 0, Iteration: 357, Training Loss: 0.0021, Mean IoU: 0.4892, Mean Accuracy: 0.9785
2024-11-27 03:08:25 - FewShotSeg - INFO - Epoch: 0, Iteration: 358, Training Loss: 0.0061, Mean IoU: 0.4932, Mean Accuracy: 0.9863
2024-11-27 03:08:25 - FewShotSeg - INFO - Epoch: 0, Iteration: 359, Training Loss: 0.0004, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:25 - FewShotSeg - INFO - Epoch: 0, Iteration: 360, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:26 - FewShotSeg - INFO - Epoch: 0, Iteration: 361, Training Loss: 0.0045, Mean IoU: 0.4969, Mean Accuracy: 0.9938
2024-11-27 03:08:26 - FewShotSeg - INFO - Epoch: 0, Iteration: 362, Training Loss: 0.0085, Mean IoU: 0.4872, Mean Accuracy: 0.9743
2024-11-27 03:08:26 - FewShotSeg - INFO - Epoch: 0, Iteration: 363, Training Loss: 0.0087, Mean IoU: 0.4934, Mean Accuracy: 0.9868
2024-11-27 03:08:26 - FewShotSeg - INFO - Epoch: 0, Iteration: 364, Training Loss: 0.0118, Mean IoU: 0.4892, Mean Accuracy: 0.9784
2024-11-27 03:08:27 - FewShotSeg - INFO - Epoch: 0, Iteration: 365, Training Loss: 0.0066, Mean IoU: 0.4797, Mean Accuracy: 0.9593
2024-11-27 03:08:27 - FewShotSeg - INFO - Epoch: 0, Iteration: 366, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:27 - FewShotSeg - INFO - Epoch: 0, Iteration: 367, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:27 - FewShotSeg - INFO - Epoch: 0, Iteration: 368, Training Loss: 0.0063, Mean IoU: 0.4914, Mean Accuracy: 0.9827
2024-11-27 03:08:28 - FewShotSeg - INFO - Epoch: 0, Iteration: 369, Training Loss: 0.0050, Mean IoU: 0.4943, Mean Accuracy: 0.9885
2024-11-27 03:08:28 - FewShotSeg - INFO - Epoch: 0, Iteration: 370, Training Loss: 0.0066, Mean IoU: 0.4929, Mean Accuracy: 0.9858
2024-11-27 03:08:28 - FewShotSeg - INFO - Epoch: 0, Iteration: 371, Training Loss: 0.0006, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:29 - FewShotSeg - INFO - Epoch: 0, Iteration: 372, Training Loss: 0.0004, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:29 - FewShotSeg - INFO - Epoch: 0, Iteration: 373, Training Loss: 0.0005, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:29 - FewShotSeg - INFO - Epoch: 0, Iteration: 374, Training Loss: 0.0057, Mean IoU: 0.4960, Mean Accuracy: 0.9920
2024-11-27 03:08:29 - FewShotSeg - INFO - Epoch: 0, Iteration: 375, Training Loss: 0.0050, Mean IoU: 0.4961, Mean Accuracy: 0.9922
2024-11-27 03:08:30 - FewShotSeg - INFO - Epoch: 0, Iteration: 376, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:30 - FewShotSeg - INFO - Epoch: 0, Iteration: 377, Training Loss: 0.0038, Mean IoU: 0.4950, Mean Accuracy: 0.9900
2024-11-27 03:08:30 - FewShotSeg - INFO - Epoch: 0, Iteration: 378, Training Loss: 0.0035, Mean IoU: 0.4946, Mean Accuracy: 0.9893
2024-11-27 03:08:30 - FewShotSeg - INFO - Epoch: 0, Iteration: 379, Training Loss: 0.0026, Mean IoU: 0.4899, Mean Accuracy: 0.9797
2024-11-27 03:08:31 - FewShotSeg - INFO - Epoch: 0, Iteration: 380, Training Loss: 0.0053, Mean IoU: 0.4925, Mean Accuracy: 0.9850
2024-11-27 03:08:31 - FewShotSeg - INFO - Epoch: 0, Iteration: 381, Training Loss: 0.0052, Mean IoU: 0.4981, Mean Accuracy: 0.9962
2024-11-27 03:08:31 - FewShotSeg - INFO - Epoch: 0, Iteration: 382, Training Loss: 0.0068, Mean IoU: 0.4994, Mean Accuracy: 0.9988
2024-11-27 03:08:32 - FewShotSeg - INFO - Epoch: 0, Iteration: 383, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:32 - FewShotSeg - INFO - Epoch: 0, Iteration: 384, Training Loss: 0.0015, Mean IoU: 0.4975, Mean Accuracy: 0.9951
2024-11-27 03:08:32 - FewShotSeg - INFO - Epoch: 0, Iteration: 385, Training Loss: 0.0024, Mean IoU: 0.4964, Mean Accuracy: 0.9928
2024-11-27 03:08:32 - FewShotSeg - INFO - Epoch: 0, Iteration: 386, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:33 - FewShotSeg - INFO - Epoch: 0, Iteration: 387, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:33 - FewShotSeg - INFO - Epoch: 0, Iteration: 388, Training Loss: 0.0001, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:33 - FewShotSeg - INFO - Epoch: 0, Iteration: 389, Training Loss: 0.0018, Mean IoU: 0.4943, Mean Accuracy: 0.9886
2024-11-27 03:08:33 - FewShotSeg - INFO - Epoch: 0, Iteration: 390, Training Loss: 0.0026, Mean IoU: 0.4933, Mean Accuracy: 0.9866
2024-11-27 03:08:34 - FewShotSeg - INFO - Epoch: 0, Iteration: 391, Training Loss: 0.0023, Mean IoU: 0.4968, Mean Accuracy: 0.9937
2024-11-27 03:08:34 - FewShotSeg - INFO - Epoch: 0, Iteration: 392, Training Loss: 0.0027, Mean IoU: 0.4920, Mean Accuracy: 0.9839
2024-11-27 03:08:34 - FewShotSeg - INFO - Epoch: 0, Iteration: 393, Training Loss: 0.0083, Mean IoU: 0.4976, Mean Accuracy: 0.9952
2024-11-27 03:08:35 - FewShotSeg - INFO - Epoch: 0, Iteration: 394, Training Loss: 0.0050, Mean IoU: 0.4935, Mean Accuracy: 0.9871
2024-11-27 03:08:35 - FewShotSeg - INFO - Epoch: 0, Iteration: 395, Training Loss: 0.0069, Mean IoU: 0.4973, Mean Accuracy: 0.9945
2024-11-27 03:08:35 - FewShotSeg - INFO - Epoch: 0, Iteration: 396, Training Loss: 0.0053, Mean IoU: 0.4984, Mean Accuracy: 0.9968
2024-11-27 03:08:35 - FewShotSeg - INFO - Epoch: 0, Iteration: 397, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:36 - FewShotSeg - INFO - Epoch: 0, Iteration: 398, Training Loss: 0.0032, Mean IoU: 0.4852, Mean Accuracy: 0.9704
2024-11-27 03:08:36 - FewShotSeg - INFO - Epoch: 0, Iteration: 399, Training Loss: 0.0004, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:36 - FewShotSeg - INFO - Epoch: 0, Iteration: 400, Training Loss: 0.0025, Mean IoU: 0.4959, Mean Accuracy: 0.9918
2024-11-27 03:08:36 - FewShotSeg - INFO - Epoch: 0, Iteration: 401, Training Loss: 0.0004, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:37 - FewShotSeg - INFO - Epoch: 0, Iteration: 402, Training Loss: 0.0029, Mean IoU: 0.4970, Mean Accuracy: 0.9939
2024-11-27 03:08:37 - FewShotSeg - INFO - Epoch: 0, Iteration: 403, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:37 - FewShotSeg - INFO - Epoch: 0, Iteration: 404, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:38 - FewShotSeg - INFO - Epoch: 0, Iteration: 405, Training Loss: 0.0025, Mean IoU: 0.4921, Mean Accuracy: 0.9841
2024-11-27 03:08:38 - FewShotSeg - INFO - Epoch: 0, Iteration: 406, Training Loss: 0.0039, Mean IoU: 0.4949, Mean Accuracy: 0.9897
2024-11-27 03:08:38 - FewShotSeg - INFO - Epoch: 0, Iteration: 407, Training Loss: 0.0044, Mean IoU: 0.4883, Mean Accuracy: 0.9765
2024-11-27 03:08:38 - FewShotSeg - INFO - Epoch: 0, Iteration: 408, Training Loss: 0.0077, Mean IoU: 0.4958, Mean Accuracy: 0.9916
2024-11-27 03:08:39 - FewShotSeg - INFO - Epoch: 0, Iteration: 409, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:39 - FewShotSeg - INFO - Epoch: 0, Iteration: 410, Training Loss: 0.0061, Mean IoU: 0.4946, Mean Accuracy: 0.9892
2024-11-27 03:08:39 - FewShotSeg - INFO - Epoch: 0, Iteration: 411, Training Loss: 0.0030, Mean IoU: 0.4960, Mean Accuracy: 0.9920
2024-11-27 03:08:39 - FewShotSeg - INFO - Epoch: 0, Iteration: 412, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:40 - FewShotSeg - INFO - Epoch: 0, Iteration: 413, Training Loss: 0.0061, Mean IoU: 0.4914, Mean Accuracy: 0.9828
2024-11-27 03:08:40 - FewShotSeg - INFO - Epoch: 0, Iteration: 414, Training Loss: 0.0074, Mean IoU: 0.4964, Mean Accuracy: 0.9929
2024-11-27 03:08:40 - FewShotSeg - INFO - Epoch: 0, Iteration: 415, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:41 - FewShotSeg - INFO - Epoch: 0, Iteration: 416, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:41 - FewShotSeg - INFO - Epoch: 0, Iteration: 417, Training Loss: 0.0015, Mean IoU: 0.4963, Mean Accuracy: 0.9926
2024-11-27 03:08:41 - FewShotSeg - INFO - Epoch: 0, Iteration: 418, Training Loss: 0.0070, Mean IoU: 0.4930, Mean Accuracy: 0.9860
2024-11-27 03:08:41 - FewShotSeg - INFO - Epoch: 0, Iteration: 419, Training Loss: 0.0030, Mean IoU: 0.4961, Mean Accuracy: 0.9923
2024-11-27 03:08:42 - FewShotSeg - INFO - Epoch: 0, Iteration: 420, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:42 - FewShotSeg - INFO - Epoch: 0, Iteration: 421, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:42 - FewShotSeg - INFO - Epoch: 0, Iteration: 422, Training Loss: 0.0001, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:42 - FewShotSeg - INFO - Epoch: 0, Iteration: 423, Training Loss: 0.0027, Mean IoU: 0.4935, Mean Accuracy: 0.9871
2024-11-27 03:08:43 - FewShotSeg - INFO - Epoch: 0, Iteration: 424, Training Loss: 0.0004, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:43 - FewShotSeg - INFO - Epoch: 0, Iteration: 425, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:43 - FewShotSeg - INFO - Epoch: 0, Iteration: 426, Training Loss: 0.0105, Mean IoU: 0.4957, Mean Accuracy: 0.9914
2024-11-27 03:08:44 - FewShotSeg - INFO - Epoch: 0, Iteration: 427, Training Loss: 0.0021, Mean IoU: 0.4974, Mean Accuracy: 0.9949
2024-11-27 03:08:44 - FewShotSeg - INFO - Epoch: 0, Iteration: 428, Training Loss: 0.0014, Mean IoU: 0.4976, Mean Accuracy: 0.9953
2024-11-27 03:08:44 - FewShotSeg - INFO - Epoch: 0, Iteration: 429, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:44 - FewShotSeg - INFO - Epoch: 0, Iteration: 430, Training Loss: 0.0045, Mean IoU: 0.4890, Mean Accuracy: 0.9779
2024-11-27 03:08:45 - FewShotSeg - INFO - Epoch: 0, Iteration: 431, Training Loss: 0.0001, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:45 - FewShotSeg - INFO - Epoch: 0, Iteration: 432, Training Loss: 0.0056, Mean IoU: 0.4852, Mean Accuracy: 0.9705
2024-11-27 03:08:45 - FewShotSeg - INFO - Epoch: 0, Iteration: 433, Training Loss: 0.0050, Mean IoU: 0.4853, Mean Accuracy: 0.9706
2024-11-27 03:08:46 - FewShotSeg - INFO - Epoch: 0, Iteration: 434, Training Loss: 0.0039, Mean IoU: 0.4913, Mean Accuracy: 0.9826
2024-11-27 03:08:46 - FewShotSeg - INFO - Epoch: 0, Iteration: 435, Training Loss: 0.0087, Mean IoU: 0.4918, Mean Accuracy: 0.9837
2024-11-27 03:08:46 - FewShotSeg - INFO - Epoch: 0, Iteration: 436, Training Loss: 0.0077, Mean IoU: 0.4943, Mean Accuracy: 0.9885
2024-11-27 03:08:46 - FewShotSeg - INFO - Epoch: 0, Iteration: 437, Training Loss: 0.0001, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:47 - FewShotSeg - INFO - Epoch: 0, Iteration: 438, Training Loss: 0.0079, Mean IoU: 0.4889, Mean Accuracy: 0.9778
2024-11-27 03:08:47 - FewShotSeg - INFO - Epoch: 0, Iteration: 439, Training Loss: 0.0043, Mean IoU: 0.4793, Mean Accuracy: 0.9585
2024-11-27 03:08:47 - FewShotSeg - INFO - Epoch: 0, Iteration: 440, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:47 - FewShotSeg - INFO - Epoch: 0, Iteration: 441, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:48 - FewShotSeg - INFO - Epoch: 0, Iteration: 442, Training Loss: 0.0004, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:48 - FewShotSeg - INFO - Epoch: 0, Iteration: 443, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:48 - FewShotSeg - INFO - Epoch: 0, Iteration: 444, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:49 - FewShotSeg - INFO - Epoch: 0, Iteration: 445, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:49 - FewShotSeg - INFO - Epoch: 0, Iteration: 446, Training Loss: 0.0060, Mean IoU: 0.4967, Mean Accuracy: 0.9934
2024-11-27 03:08:49 - FewShotSeg - INFO - Epoch: 0, Iteration: 447, Training Loss: 0.0073, Mean IoU: 0.4990, Mean Accuracy: 0.9980
2024-11-27 03:08:49 - FewShotSeg - INFO - Epoch: 0, Iteration: 448, Training Loss: 0.0002, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:50 - FewShotSeg - INFO - Epoch: 0, Iteration: 449, Training Loss: 0.0027, Mean IoU: 0.4967, Mean Accuracy: 0.9934
2024-11-27 03:08:50 - FewShotSeg - INFO - Epoch: 0, Iteration: 450, Training Loss: 0.0071, Mean IoU: 0.4930, Mean Accuracy: 0.9860
2024-11-27 03:08:50 - FewShotSeg - INFO - Epoch: 0, Iteration: 451, Training Loss: 0.0070, Mean IoU: 0.4951, Mean Accuracy: 0.9902
2024-11-27 03:08:50 - FewShotSeg - INFO - Epoch: 0, Iteration: 452, Training Loss: 0.0082, Mean IoU: 0.4971, Mean Accuracy: 0.9941
2024-11-27 03:08:51 - FewShotSeg - INFO - Epoch: 0, Iteration: 453, Training Loss: 0.0003, Mean IoU: nan, Mean Accuracy: nan
2024-11-27 03:08:51 - FewShotSeg - INFO - Epoch: 0, Iteration: 454, Training Loss: 0.0025, Mean IoU: 0.4973, Mean Accuracy: 0.9946
2024-11-27 03:08:51 - FewShotSeg - INFO - Epoch: 0, Iteration: 455, Training Loss: 0.0022, Mean IoU: 0.4964, Mean Accuracy: 0.9928
